_id,date,eventName,fight0LOSER,fight0METHOD,fight0ROUND,fight0TIME,fight0WC,fight0WINNER,fight0aLink,fight0bLink,fight10LOSER,fight10METHOD,fight10ROUND,fight10TIME,fight10WC,fight10WINNER,fight10aLink,fight10bLink,fight11LOSER,fight11METHOD,fight11ROUND,fight11TIME,fight11WC,fight11WINNER,fight11aLink,fight11bLink,fight12LOSER,fight12METHOD,fight12ROUND,fight12TIME,fight12WC,fight12WINNER,fight12aLink,fight12bLink,fight13LOSER,fight13METHOD,fight13ROUND,fight13TIME,fight13WC,fight13WINNER,fight13aLink,fight13bLink,fight14LOSER,fight14METHOD,fight14ROUND,fight14TIME,fight14WC,fight14WINNER,fight14aLink,fight14bLink,fight1LOSER,fight1METHOD,fight1ROUND,fight1TIME,fight1WC,fight1WINNER,fight1aLink,fight1bLink,fight2LOSER,fight2METHOD,fight2ROUND,fight2TIME,fight2WC,fight2WINNER,fight2aLink,fight2bLink,fight3LOSER,fight3METHOD,fight3ROUND,fight3TIME,fight3WC,fight3WINNER,fight3aLink,fight3bLink,fight4LOSER,fight4METHOD,fight4ROUND,fight4TIME,fight4WC,fight4WINNER,fight4aLink,fight4bLink,fight5LOSER,fight5METHOD,fight5ROUND,fight5TIME,fight5WC,fight5WINNER,fight5aLink,fight5bLink,fight6LOSER,fight6METHOD,fight6ROUND,fight6TIME,fight6WC,fight6WINNER,fight6aLink,fight6bLink,fight7LOSER,fight7METHOD,fight7ROUND,fight7TIME,fight7WC,fight7WINNER,fight7aLink,fight7bLink,fight8LOSER,fight8METHOD,fight8ROUND,fight8TIME,fight8WC,fight8WINNER,fight8aLink,fight8bLink,fight9LOSER,fight9METHOD,fight9ROUND,fight9TIME,fight9WC,fight9WINNER,fight9aLink,fight9bLink,fightPage,location,promotionName,venue
6445bd4a056c2dc45ac08269,"November 28, 2020 (2020-11-28)",UFC on ESPN Smith vs Clark,Devin Clark,Submission,1,2:34,Light Heavyweight,Anthony Smith,https://www.fightstats.xyz/search?q=Anthony Smith Profile,https://www.fightstats.xyz/search?q=Devin Clark Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takashi Sato,Submission,2,4:28,Welterweight,Miguel Baeza,https://www.fightstats.xyz/search?q=Miguel Baeza Profile,https://www.fightstats.xyz/search?q=Takashi Sato Profile,Josh Parisian,Decision,3,5:00,Heavyweight,Parker Porter,https://www.fightstats.xyz/search?q=Parker Porter Profile,https://www.fightstats.xyz/search?q=Josh Parisian Profile,Spike Carlyle,Decision,3,5:00,Featherweight,Bill Algeo,https://www.fightstats.xyz/search?q=Bill Algeo Profile,https://www.fightstats.xyz/search?q=Spike Carlyle Profile,Ashlee Evans-Smith,Decision,3,5:00,Catchweight (139.5 lb),Norma Dumont,https://www.fightstats.xyz/search?q=Norma Dumont Profile,https://www.fightstats.xyz/search?q=Ashlee Evans-Smith Profile,Kai Kamaka III,TKO,2,4:28,Featherweight,Jonathan Pearce,https://www.fightstats.xyz/search?q=Jonathan Pearce Profile,https://www.fightstats.xyz/search?q=Kai Kamaka III Profile,Martin Day,Submission,1,4:35,Bantamweight,Anderson dos Santos,https://www.fightstats.xyz/search?q=Anderson dos Santos Profile,https://www.fightstats.xyz/search?q=Martin Day Profile,Rachael Ostovich,TKO,3,4:10,"Women's Flyweight",Gina Mazany,https://www.fightstats.xyz/search?q=Gina Mazany Profile,https://www.fightstats.xyz/search?q=Rachael Ostovich Profile,Malcolm Gordon,KO,1,0:44,Flyweight,Su Mudaerji,https://www.fightstats.xyz/search?q=Su Mudaerji Profile,https://www.fightstats.xyz/search?q=Malcolm Gordon Profile,Luke Sanders,Submission,2,2:29,Catchweight (140 lb),Nate Maness,https://www.fightstats.xyz/search?q=Nate Maness Profile,https://www.fightstats.xyz/search?q=Luke Sanders Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd4f056c2dc45ac0826a,"November 21, 2020 (2020-11-21)",UFC 255 Figueiredo vs Perez,Alex Perez,Submission,1,1:57,Flyweight,Deiveson Figueiredo (c),https://www.fightstats.xyz/search?q=Deiveson Figueiredo (c) Profile,https://www.fightstats.xyz/search?q=Alex Perez Profile,Dustin Stoltzfus,Decision,3,5:00,Middleweight,Kyle Daukaus,https://www.fightstats.xyz/search?q=Kyle Daukaus Profile,https://www.fightstats.xyz/search?q=Dustin Stoltzfus Profile,Louis Cosce,TKO,3,2:27,Welterweight,Sasha Palatnikov,https://www.fightstats.xyz/search?q=Sasha Palatnikov Profile,https://www.fightstats.xyz/search?q=Louis Cosce Profile,,,,,,,,,,,,,,,,,,,,,,,,,Jennifer Maia,Decision,5,5:00,"Women's Flyweight",Valentina Shevchenko (c),https://www.fightstats.xyz/search?q=Valentina Shevchenko (c) Profile,https://www.fightstats.xyz/search?q=Jennifer Maia Profile,Mike Perry,Decision,3,5:00,Catchweight (175.5 lb),Tim Means,https://www.fightstats.xyz/search?q=Tim Means Profile,https://www.fightstats.xyz/search?q=Mike Perry Profile,Cynthia Calvillo,Decision,3,5:00,"Women's Flyweight",Katlyn Chookagian,https://www.fightstats.xyz/search?q=Katlyn Chookagian Profile,https://www.fightstats.xyz/search?q=Cynthia Calvillo Profile,Maurício Rua,TKO,2,3:36,Light Heavyweight,Paul Craig,https://www.fightstats.xyz/search?q=Paul Craig Profile,https://www.fightstats.xyz/search?q=Maurício Rua Profile,Brandon Royval,TKO,1,4:59,Flyweight,Brandon Moreno,https://www.fightstats.xyz/search?q=Brandon Moreno Profile,https://www.fightstats.xyz/search?q=Brandon Royval Profile,Jordan Wright,KO,2,0:18,Middleweight,Joaquin Buckley,https://www.fightstats.xyz/search?q=Joaquin Buckley Profile,https://www.fightstats.xyz/search?q=Jordan Wright Profile,Ariane Lipski,TKO,2,4:33,"Women's Flyweight",Antonina Shevchenko,https://www.fightstats.xyz/search?q=Antonina Shevchenko Profile,https://www.fightstats.xyz/search?q=Ariane Lipski Profile,Daniel Rodriguez,Decision,3,5:00,Welterweight,Nicolas Dalby,https://www.fightstats.xyz/search?q=Nicolas Dalby Profile,https://www.fightstats.xyz/search?q=Daniel Rodriguez Profile,Jared Gooden,Decision,3,5:00,Welterweight,Alan Jouban,https://www.fightstats.xyz/search?q=Alan Jouban Profile,https://www.fightstats.xyz/search?q=Jared Gooden Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd54056c2dc45ac0826b,"November 14, 2020 (2020-11-14)",UFC Fight Night Felder vs dos Anjos,Paul Felder,Decision,5,5:00,Lightweight,Rafael dos Anjos,https://www.fightstats.xyz/search?q=Rafael dos Anjos Profile,https://www.fightstats.xyz/search?q=Paul Felder Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdul Razak Alhassan,KO,1,0:30,Catchweight (172.5 lb),Khaos Williams,https://www.fightstats.xyz/search?q=Khaos Williams Profile,https://www.fightstats.xyz/search?q=Abdul Razak Alhassan Profile,Miranda Granger,Decision,3,5:00,"Women's Strawweight",Ashley Yoder,https://www.fightstats.xyz/search?q=Ashley Yoder Profile,https://www.fightstats.xyz/search?q=Miranda Granger Profile,Brendan Allen,TKO,2,1:32,Catchweight (195 lb),Sean Strickland,https://www.fightstats.xyz/search?q=Sean Strickland Profile,https://www.fightstats.xyz/search?q=Brendan Allen Profile,Kay Hansen,Decision,3,5:00,"Women's Strawweight",Cory McKenna,https://www.fightstats.xyz/search?q=Cory McKenna Profile,https://www.fightstats.xyz/search?q=Kay Hansen Profile,Randa Markos,Decision,3,5:00,"Women's Strawweight",Kanako Murata,https://www.fightstats.xyz/search?q=Kanako Murata Profile,https://www.fightstats.xyz/search?q=Randa Markos Profile,Geraldo de Freitas,Decision,3,5:00,Bantamweight,Tony Gravely,https://www.fightstats.xyz/search?q=Tony Gravely Profile,https://www.fightstats.xyz/search?q=Geraldo de Freitas Profile,Rhys McKee,Decision,3,5:00,Welterweight,Alex Morono,https://www.fightstats.xyz/search?q=Alex Morono Profile,https://www.fightstats.xyz/search?q=Rhys McKee Profile,Roque Martinez,Decision,3,5:00,Heavyweight,"Don'Tale Mayes","https://www.fightstats.xyz/search?q=Don'Tale Mayes Profile",https://www.fightstats.xyz/search?q=Roque Martinez Profile,,,,,,,,,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd58056c2dc45ac0826c,"November 7, 2020 (2020-11-07)",UFC on ESPN Santos vs Teixeira,Thiago Santos,Submission,3,1:49,Light Heavyweight,Glover Teixeira,https://www.fightstats.xyz/search?q=Glover Teixeira Profile,https://www.fightstats.xyz/search?q=Thiago Santos Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanner Boser,Decision,3,5:00,Heavyweight,Andrei Arlovski,https://www.fightstats.xyz/search?q=Andrei Arlovski Profile,https://www.fightstats.xyz/search?q=Tanner Boser Profile,Khalid Taha,Decision,3,5:00,Bantamweight,Raoni Barcelos,https://www.fightstats.xyz/search?q=Raoni Barcelos Profile,https://www.fightstats.xyz/search?q=Khalid Taha Profile,Jamey Simmons,TKO,1,3:51,Featherweight,Giga Chikadze,https://www.fightstats.xyz/search?q=Giga Chikadze Profile,https://www.fightstats.xyz/search?q=Jamey Simmons Profile,Cláudia Gadelha,Decision,3,5:00,"Women's Strawweight",Yan Xiaonan,https://www.fightstats.xyz/search?q=Yan Xiaonan Profile,https://www.fightstats.xyz/search?q=Cláudia Gadelha Profile,Bevon Lewis,TKO,3,1:26,Middleweight,Trevin Giles,https://www.fightstats.xyz/search?q=Trevin Giles Profile,https://www.fightstats.xyz/search?q=Bevon Lewis Profile,Marcos Rogério de Lima,Technical,1,4:48,Heavyweight,Alexander Romanov,https://www.fightstats.xyz/search?q=Alexander Romanov Profile,https://www.fightstats.xyz/search?q=Marcos Rogério de Lima Profile,Luiz Eduardo Garagorri,Submission,3,2:22,Featherweight,Darren Elkins,https://www.fightstats.xyz/search?q=Darren Elkins Profile,https://www.fightstats.xyz/search?q=Luiz Eduardo Garagorri Profile,Ramiz Brahimaj,TKO,3,2:03,Welterweight,Max Griffin,https://www.fightstats.xyz/search?q=Max Griffin Profile,https://www.fightstats.xyz/search?q=Ramiz Brahimaj Profile,Anthony Birchak,Submission,1,2:43,Bantamweight,Gustavo Lopez,https://www.fightstats.xyz/search?q=Gustavo Lopez Profile,https://www.fightstats.xyz/search?q=Anthony Birchak Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd5c056c2dc45ac0826d,"October 31, 2020 (2020-10-31)",UFC Fight Night Hall vs Silva,Anderson Silva,TKO,4,1:24,Middleweight,Uriah Hall,https://www.fightstats.xyz/search?q=Uriah Hall Profile,https://www.fightstats.xyz/search?q=Anderson Silva Profile,Kevin Natividad,KO,3,2:51,Bantamweight,Miles Johns,https://www.fightstats.xyz/search?q=Miles Johns Profile,https://www.fightstats.xyz/search?q=Kevin Natividad Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andre Fili,Decision,3,5:00,Featherweight,Bryce Mitchell,https://www.fightstats.xyz/search?q=Bryce Mitchell Profile,https://www.fightstats.xyz/search?q=Andre Fili Profile,Maurice Greene,TKO,2,1:12,Heavyweight,Greg Hardy,https://www.fightstats.xyz/search?q=Greg Hardy Profile,https://www.fightstats.xyz/search?q=Maurice Greene Profile,Charlie Ontiveros,TKO,1,2:39,Middleweight,Kevin Holland,https://www.fightstats.xyz/search?q=Kevin Holland Profile,https://www.fightstats.xyz/search?q=Charlie Ontiveros Profile,Bobby Green,Decision,3,5:00,Lightweight,Thiago Moisés,https://www.fightstats.xyz/search?q=Thiago Moisés Profile,https://www.fightstats.xyz/search?q=Bobby Green Profile,Chris Gruetzemacher,KO,1,1:46,Lightweight,Alexander Hernandez,https://www.fightstats.xyz/search?q=Alexander Hernandez Profile,https://www.fightstats.xyz/search?q=Chris Gruetzemacher Profile,Victor Rodriguez,KO,1,2:46,Bantamweight,Adrian Yanez,https://www.fightstats.xyz/search?q=Adrian Yanez Profile,https://www.fightstats.xyz/search?q=Victor Rodriguez Profile,Jack Marshman,Decision,3,5:00,Catchweight (187.5 lb),Sean Strickland,https://www.fightstats.xyz/search?q=Sean Strickland Profile,https://www.fightstats.xyz/search?q=Jack Marshman Profile,Cole Williams,Submission,2,2:09,Catchweight (175.5 lb),Jason Witt,https://www.fightstats.xyz/search?q=Jason Witt Profile,https://www.fightstats.xyz/search?q=Cole Williams Profile,Justin Ledet,TKO,1,2:38,Light Heavyweight,Dustin Jacoby,https://www.fightstats.xyz/search?q=Dustin Jacoby Profile,https://www.fightstats.xyz/search?q=Justin Ledet Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bd60056c2dc45ac0826e,"October 24, 2020 (2020-10-24)",UFC 254 Khabib vs Gaethje,Justin Gaethje (ic),Technical,2,1:34,Lightweight,Khabib Nurmagomedov (c),https://www.fightstats.xyz/search?q=Khabib Nurmagomedov (c) Profile,https://www.fightstats.xyz/search?q=Justin Gaethje (ic) Profile,Liana Jojua,TKO,1,5:00,"Women's Flyweight",Miranda Maverick,https://www.fightstats.xyz/search?q=Miranda Maverick Profile,https://www.fightstats.xyz/search?q=Liana Jojua Profile,Alexander Yakovlev,Submission,1,3:00,Catchweight (159.5 lb),Joel Álvarez,https://www.fightstats.xyz/search?q=Joel Álvarez Profile,https://www.fightstats.xyz/search?q=Alexander Yakovlev Profile,,,,,,,,,,,,,,,,,,,,,,,,,Jared Cannonier,Decision,3,5:00,Middleweight,Robert Whittaker,https://www.fightstats.xyz/search?q=Robert Whittaker Profile,https://www.fightstats.xyz/search?q=Jared Cannonier Profile,Walt Harris,TKO,2,1:15,Heavyweight,Alexander Volkov,https://www.fightstats.xyz/search?q=Alexander Volkov Profile,https://www.fightstats.xyz/search?q=Walt Harris Profile,Jacob Malkoun,KO,1,0:18,Middleweight,Phil Hawes,https://www.fightstats.xyz/search?q=Phil Hawes Profile,https://www.fightstats.xyz/search?q=Jacob Malkoun Profile,Liliya Shakirova,Submission,2,3:31,Women’s Flyweight,Lauren Murphy,https://www.fightstats.xyz/search?q=Lauren Murphy Profile,https://www.fightstats.xyz/search?q=Liliya Shakirova Profile,Ion Cuțelaba,KO,1,4:19,Light Heavyweight,Magomed Ankalaev,https://www.fightstats.xyz/search?q=Magomed Ankalaev Profile,https://www.fightstats.xyz/search?q=Ion Cuțelaba Profile,Stefan Struve,KO,1,4:59,Heavyweight,Tai Tuivasa,https://www.fightstats.xyz/search?q=Tai Tuivasa Profile,https://www.fightstats.xyz/search?q=Stefan Struve Profile,Nathaniel Wood,Decision,3,5:00,Catchweight (140 lb),Casey Kenney,https://www.fightstats.xyz/search?q=Casey Kenney Profile,https://www.fightstats.xyz/search?q=Nathaniel Wood Profile,Alex Oliveira,Submission,1,4:40,Catchweight (173 lb),Shavkat Rakhmonov,https://www.fightstats.xyz/search?q=Shavkat Rakhmonov Profile,https://www.fightstats.xyz/search?q=Alex Oliveira Profile,Sam Alvey,Draw,3,5:00,Light Heavyweight,Da Un Jung,https://www.fightstats.xyz/search?q=Da Un Jung Profile,https://www.fightstats.xyz/search?q=Sam Alvey Profile,,Abu Dhabi,Ultimate Fighting Championship,du Forum
6445bd65056c2dc45ac0826f,"October 18, 2020 (2020-10-18)",UFC Fight Night Ortega vs The Korean Zombie,Chan Sung Jung,Decision,5,5:00,Featherweight,Brian Ortega,https://www.fightstats.xyz/search?q=Brian Ortega Profile,https://www.fightstats.xyz/search?q=Chan Sung Jung Profile,Mark Striegl,KO,1,0:51,Bantamweight,Said Nurmagomedov,https://www.fightstats.xyz/search?q=Said Nurmagomedov Profile,https://www.fightstats.xyz/search?q=Mark Striegl Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katlyn Chookagian,TKO,1,4:57,Women’s Flyweight,Jéssica Andrade,https://www.fightstats.xyz/search?q=Jéssica Andrade Profile,https://www.fightstats.xyz/search?q=Katlyn Chookagian Profile,Modestas Bukauskas,KO,1,2:01,Light Heavyweight,Jimmy Crute,https://www.fightstats.xyz/search?q=Jimmy Crute Profile,https://www.fightstats.xyz/search?q=Modestas Bukauskas Profile,Cláudio Silva,Decision,3,5:00,Welterweight,James Krause,https://www.fightstats.xyz/search?q=James Krause Profile,https://www.fightstats.xyz/search?q=Cláudio Silva Profile,Thomas Almeida,Decision,3,5:00,Featherweight,Jonathan Martinez,https://www.fightstats.xyz/search?q=Jonathan Martinez Profile,https://www.fightstats.xyz/search?q=Thomas Almeida Profile,Mateusz Gamrot,Decision,3,5:00,Lightweight,Guram Kutateladze,https://www.fightstats.xyz/search?q=Guram Kutateladze Profile,https://www.fightstats.xyz/search?q=Mateusz Gamrot Profile,Poliana Botelho,Decision,3,5:00,"Women's Flyweight",Gillian Robertson,https://www.fightstats.xyz/search?q=Gillian Robertson Profile,https://www.fightstats.xyz/search?q=Poliana Botelho Profile,John Phillips,Decision,3,5:00,Middleweight,Jun Yong Park,https://www.fightstats.xyz/search?q=Jun Yong Park Profile,https://www.fightstats.xyz/search?q=John Phillips Profile,Jamie Mullarkey,Decision,3,5:00,Lightweight,Farès Ziam,https://www.fightstats.xyz/search?q=Farès Ziam Profile,https://www.fightstats.xyz/search?q=Jamie Mullarkey Profile,Gadzhimurad Antigulov,TKO,2,4:58,Light Heavyweight,Maxim Grishin,https://www.fightstats.xyz/search?q=Maxim Grishin Profile,https://www.fightstats.xyz/search?q=Gadzhimurad Antigulov Profile,,Abu Dhabi,Ultimate Fighting Championship,du Forum
6445bd6a056c2dc45ac08270,"October 11, 2020 (2020-10-11)",UFC Fight Night Moraes vs Sandhagen,Marlon Moraes,TKO,2,1:03,Bantamweight,Cory Sandhagen,https://www.fightstats.xyz/search?q=Cory Sandhagen Profile,https://www.fightstats.xyz/search?q=Marlon Moraes Profile,Omar Morales,Decision,3,5:00,Featherweight,Giga Chikadze,https://www.fightstats.xyz/search?q=Giga Chikadze Profile,https://www.fightstats.xyz/search?q=Omar Morales Profile,Stephanie Egger,Decision,3,5:00,"Women's Bantamweight",Tracy Cortez,https://www.fightstats.xyz/search?q=Tracy Cortez Profile,https://www.fightstats.xyz/search?q=Stephanie Egger Profile,Bruno Gustavo da Silva,Decision,3,5:00,Flyweight,Tagir Ulanbekov,https://www.fightstats.xyz/search?q=Tagir Ulanbekov Profile,https://www.fightstats.xyz/search?q=Bruno Gustavo da Silva Profile,,,,,,,,,,,,,,,,,Makwan Amirkhani,Decision,3,5:00,Featherweight,Edson Barboza,https://www.fightstats.xyz/search?q=Edson Barboza Profile,https://www.fightstats.xyz/search?q=Makwan Amirkhani Profile,Ben Rothwell,Decision,3,5:00,Heavyweight,Marcin Tybura,https://www.fightstats.xyz/search?q=Marcin Tybura Profile,https://www.fightstats.xyz/search?q=Ben Rothwell Profile,Markus Perez,KO,1,3:22,Middleweight,Dricus du Plessis,https://www.fightstats.xyz/search?q=Dricus du Plessis Profile,https://www.fightstats.xyz/search?q=Markus Perez Profile,Alan Baudot,TKO,1,1:35,Heavyweight,Tom Aspinall,https://www.fightstats.xyz/search?q=Tom Aspinall Profile,https://www.fightstats.xyz/search?q=Alan Baudot Profile,Youssef Zalal,Decision,3,5:00,Featherweight,Ilia Topuria,https://www.fightstats.xyz/search?q=Ilia Topuria Profile,https://www.fightstats.xyz/search?q=Youssef Zalal Profile,KB Bhullar,TKO,1,1:42,Middleweight,Tom Breese,https://www.fightstats.xyz/search?q=Tom Breese Profile,https://www.fightstats.xyz/search?q=KB Bhullar Profile,Rodrigo Nascimento,KO,1,0:45,Heavyweight,Chris Daukaus,https://www.fightstats.xyz/search?q=Chris Daukaus Profile,https://www.fightstats.xyz/search?q=Rodrigo Nascimento Profile,Impa Kasanganay,KO,2,2:03,Middleweight,Joaquin Buckley,https://www.fightstats.xyz/search?q=Joaquin Buckley Profile,https://www.fightstats.xyz/search?q=Impa Kasanganay Profile,Ali AlQaisi,Decision,3,5:00,Bantamweight,Tony Kelley,https://www.fightstats.xyz/search?q=Tony Kelley Profile,https://www.fightstats.xyz/search?q=Ali AlQaisi Profile,,Abu Dhabi,Ultimate Fighting Championship,du Forum
6445bd6f056c2dc45ac08271,"October 4, 2020 (2020-10-04)",UFC on ESPN Holm vs Aldana,Irene Aldana,Decision,5,5:00,"Women's Bantamweight",Holly Holm,https://www.fightstats.xyz/search?q=Holly Holm Profile,https://www.fightstats.xyz/search?q=Irene Aldana Profile,Jessin Ayari,TKO,1,1:12,Lightweight,Luigi Vendramini,https://www.fightstats.xyz/search?q=Luigi Vendramini Profile,https://www.fightstats.xyz/search?q=Jessin Ayari Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yorgan de Castro,Decision,3,5:00,Heavyweight,Carlos Felipe,https://www.fightstats.xyz/search?q=Carlos Felipe Profile,https://www.fightstats.xyz/search?q=Yorgan de Castro Profile,Julianna Peña,Technical,3,3:25,Women’s Bantamweight,Germaine de Randamie,https://www.fightstats.xyz/search?q=Germaine de Randamie Profile,https://www.fightstats.xyz/search?q=Julianna Peña Profile,Cameron Else,TKO,2,0:44,Bantamweight,Kyler Phillips,https://www.fightstats.xyz/search?q=Kyler Phillips Profile,https://www.fightstats.xyz/search?q=Cameron Else Profile,Dequan Townsend,TKO,2,3:15,Middleweight,Duško Todorović,https://www.fightstats.xyz/search?q=Duško Todorović Profile,https://www.fightstats.xyz/search?q=Dequan Townsend Profile,Court McGee,Decision,3,5:00,Welterweight,Carlos Condit,https://www.fightstats.xyz/search?q=Carlos Condit Profile,https://www.fightstats.xyz/search?q=Court McGee Profile,Joshua Culibao,Draw,3,5:00,Featherweight,Charles Jourdain,https://www.fightstats.xyz/search?q=Charles Jourdain Profile,https://www.fightstats.xyz/search?q=Joshua Culibao Profile,Jordan Williams,Decision,3,5:00,Middleweight,Nassourdine Imavov,https://www.fightstats.xyz/search?q=Nassourdine Imavov Profile,https://www.fightstats.xyz/search?q=Jordan Williams Profile,Jinh Yu Frey,Decision,3,5:00,Women’s Strawweight,Loma Lookboonmee,https://www.fightstats.xyz/search?q=Loma Lookboonmee Profile,https://www.fightstats.xyz/search?q=Jinh Yu Frey Profile,Alateng Heili,Decision,3,5:00,Bantamweight,Casey Kenney,https://www.fightstats.xyz/search?q=Casey Kenney Profile,https://www.fightstats.xyz/search?q=Alateng Heili Profile,,Abu Dhabi,Ultimate Fighting Championship,du Forum
6445bd74056c2dc45ac08272,"September 27, 2020 (2020-09-27)",UFC 253 Adesanya vs Costa,Paulo Costa,TKO,2,3:59,Middleweight,Israel Adesanya (c),https://www.fightstats.xyz/search?q=Israel Adesanya (c) Profile,https://www.fightstats.xyz/search?q=Paulo Costa Profile,Khadis Ibragimov,Decision,3,5:00,Light Heavyweight,Danilo Marques,https://www.fightstats.xyz/search?q=Danilo Marques Profile,https://www.fightstats.xyz/search?q=Khadis Ibragimov Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dominick Reyes,TKO,2,4:36,Light Heavyweight,Jan Błachowicz,https://www.fightstats.xyz/search?q=Jan Błachowicz Profile,https://www.fightstats.xyz/search?q=Dominick Reyes Profile,Kai Kara-France,Submission,2,0:48,Flyweight,Brandon Royval,https://www.fightstats.xyz/search?q=Brandon Royval Profile,https://www.fightstats.xyz/search?q=Kai Kara-France Profile,Sijara Eubanks,Decision,3,5:00,"Women's Bantamweight",Ketlen Vieira,https://www.fightstats.xyz/search?q=Ketlen Vieira Profile,https://www.fightstats.xyz/search?q=Sijara Eubanks Profile,Zubaira Tukhugov,Decision,3,5:00,Catchweight (150 lb),Hakeem Dawodu,https://www.fightstats.xyz/search?q=Hakeem Dawodu Profile,https://www.fightstats.xyz/search?q=Zubaira Tukhugov Profile,Alex da Silva Coelho,Decision,3,5:00,Lightweight,Brad Riddell,https://www.fightstats.xyz/search?q=Brad Riddell Profile,https://www.fightstats.xyz/search?q=Alex da Silva Coelho Profile,Diego Sanchez,Decision,3,5:00,Welterweight,Jake Matthews,https://www.fightstats.xyz/search?q=Jake Matthews Profile,https://www.fightstats.xyz/search?q=Diego Sanchez Profile,Shane Young,KO,1,1:16,Catchweight (150 lb),Ľudovít Klein,https://www.fightstats.xyz/search?q=Ľudovít Klein Profile,https://www.fightstats.xyz/search?q=Shane Young Profile,Aleksa Camur,Decision,3,5:00,Light Heavyweight,William Knight,https://www.fightstats.xyz/search?q=William Knight Profile,https://www.fightstats.xyz/search?q=Aleksa Camur Profile,Jeff Hughes,Submission,1,3:48,Heavyweight,Juan Espino,https://www.fightstats.xyz/search?q=Juan Espino Profile,https://www.fightstats.xyz/search?q=Jeff Hughes Profile,,Abu Dhabi,Ultimate Fighting Championship,du Forum
6445bd78056c2dc45ac08273,"September 19, 2020 (2020-09-19)",UFC Fight Night Covington vs Woodley,Tyron Woodley,TKO,5,1:19,Welterweight,Colby Covington,https://www.fightstats.xyz/search?q=Colby Covington Profile,https://www.fightstats.xyz/search?q=Tyron Woodley Profile,T.J. Laramie,Submission,1,0:52,Featherweight,Darrick Minner,https://www.fightstats.xyz/search?q=Darrick Minner Profile,https://www.fightstats.xyz/search?q=T.J. Laramie Profile,Journey Newson,KO,1,0:41,Bantamweight,Randy Costa,https://www.fightstats.xyz/search?q=Randy Costa Profile,https://www.fightstats.xyz/search?q=Journey Newson Profile,Irwin Rivera,Decision,3,5:00,Bantamweight,Andre Ewell,https://www.fightstats.xyz/search?q=Andre Ewell Profile,https://www.fightstats.xyz/search?q=Irwin Rivera Profile,Jerome Rivera,TKO,2,0:34,Bantamweight,Tyson Nam,https://www.fightstats.xyz/search?q=Tyson Nam Profile,https://www.fightstats.xyz/search?q=Jerome Rivera Profile,,,,,,,,,Niko Price,No contest,3,5:00,Welterweight,Donald Cerrone,https://www.fightstats.xyz/search?q=Donald Cerrone Profile,https://www.fightstats.xyz/search?q=Niko Price Profile,Gerald Meerschaert,KO,1,0:17,Middleweight,Khamzat Chimaev,https://www.fightstats.xyz/search?q=Khamzat Chimaev Profile,https://www.fightstats.xyz/search?q=Gerald Meerschaert Profile,Ryan Spann,KO,1,2:43,Light Heavyweight,Johnny Walker,https://www.fightstats.xyz/search?q=Johnny Walker Profile,https://www.fightstats.xyz/search?q=Ryan Spann Profile,Randa Markos,Submission,1,3:44,"Women's Strawweight",Mackenzie Dern,https://www.fightstats.xyz/search?q=Mackenzie Dern Profile,https://www.fightstats.xyz/search?q=Randa Markos Profile,Darren Stewart,Decision,3,5:00,Middleweight,Kevin Holland,https://www.fightstats.xyz/search?q=Kevin Holland Profile,https://www.fightstats.xyz/search?q=Darren Stewart Profile,Jordan Espinosa,Decision,3,5:00,Flyweight,David Dvořák,https://www.fightstats.xyz/search?q=David Dvořák Profile,https://www.fightstats.xyz/search?q=Jordan Espinosa Profile,Mirsad Bektić,Submission,3,1:21,Featherweight,Damon Jackson,https://www.fightstats.xyz/search?q=Damon Jackson Profile,https://www.fightstats.xyz/search?q=Mirsad Bektić Profile,Mara Romero Borella,Submission,1,2:29,Women’s Flyweight,Mayra Bueno Silva,https://www.fightstats.xyz/search?q=Mayra Bueno Silva Profile,https://www.fightstats.xyz/search?q=Mara Romero Borella Profile,Sarah Alpar,TKO,3,4:21,Women’s Bantamweight,Jessica-Rose Clark,https://www.fightstats.xyz/search?q=Jessica-Rose Clark Profile,https://www.fightstats.xyz/search?q=Sarah Alpar Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
