_id,draw,fighterAge,fighterHeight,fighterLOC,fighterName,fighterReach,fighterURL,loss,weightClass,wins
64447db7ca69df223110ea12,0,N/A,"5'10""","Balneario Camboriu, Brazil",Leonardo Mafra,N/A,https://www.ufc.com/athlete/leonardo-mafra,3,Lightweight,12
64447dbeca69df223110ea13,0,N/A,N/A,Brazil,Bernardo Magalhaes,N/A,https://www.ufc.com/athlete/bernardo-magalhaes,3,Lightweight,11
64447dc4ca69df223110ea14,0,35,"6'1""","Sobra, Brazil",Caio Magalhaes,73.00,https://www.ufc.com/athlete/caio-magalhaes,3,Middleweight,9
64447dcfca69df223110ea15,0,N/A,"6'7""","Rio De Janeiro, Brazil",Vinny Magalhaes,N/A,https://www.ufc.com/athlete/vinny-magalhaes,7,Light Heavyweight,11
64447dd7ca69df223110ea16,0,39,"5'1""","Los Angeles, United States",Angela Magana,65.00,https://www.ufc.com/athlete/angela-magana,9,"Women's Strawweight",11
64447ddeca69df223110ea17,0,35,"6'3""","Brooklyn, United States",Neil Magny,80.00,https://www.ufc.com/athlete/neil-magny,11,Welterweight,27
64447de5ca69df223110ea18,0,N/A,N/A,"Republic Of Dagestan, Russia",Shara Magomedov,N/A,https://www.ufc.com/athlete/shara-magomedov,0,Middleweight,0
64447decca69df223110ea19,0,38,"5'9""","Dagestan Republic, Russia",Rashid Magomedov,70.50,https://www.ufc.com/athlete/rashid-magomedov,2,Lightweight,20
64447df2ca69df223110ea1a,0,36,"6'3""","Dagestan Republic, Russia",Ruslan Magomedov,78.00,https://www.ufc.com/athlete/ruslan-magomedov,1,Heavyweight,14
64447df7ca69df223110ea1b,1,32,"6'2""","Argun, Russia",Abus Magomedov,78.00,https://www.ufc.com/athlete/abus-magomedov,4,Middleweight,25
64447dffca69df223110ea1c,0,N/A,"6'1""","Dagestan Republic, Russia",Zabit Magomedsharipov,N/A,https://www.ufc.com/athlete/zabit-magomedsharipov,1,Featherweight,18
64447e07ca69df223110ea1d,0,N/A,"5'9""",United Kingdom,John Maguire,N/A,https://www.ufc.com/athlete/john-maguire,6,Lightweight,18
64447e0bca69df223110ea1e,0,23,"6'0""","Xinjiang, China",Maheshate,71.50,https://www.ufc.com/athlete/hayisaer-maheshate,2,Lightweight,9
64447e13ca69df223110ea1f,1,N/A,N/A,"Prince George, Canada",Bill Mahood,N/A,https://www.ufc.com/athlete/bill-mahood,3,Light Heavyweight,12
64447e1aca69df223110ea20,0,N/A,N/A,N/A,Nayara Maia,N/A,https://www.ufc.com/athlete/nayara-maia,1,"Women's Flyweight",0
64447e21ca69df223110ea21,0,45,"6'1""","Sao Paulo, Brazil",Demian Maia,72.00,https://www.ufc.com/athlete/demian-maia,11,Welterweight,28
64447e27ca69df223110ea22,1,34,"5'4""","Curitiba, Brazil",Jennifer Maia,64.00,https://www.ufc.com/athlete/jennifer-maia,9,"Women's Flyweight",21
64447e2eca69df223110ea23,0,N/A,N/A,N/A,Roshan Mainam,N/A,https://www.ufc.com/athlete/roshan-mainam,0,Featherweight,0
64447e35ca69df223110ea24,1,N/A,"5'8""","Gori, United States",Levan Makashvili,N/A,https://www.ufc.com/athlete/levan-makashvili,2,Featherweight,10
64447e3bca69df223110ea25,0,37,"5'8""","Halifax, Canada",John Makdessi,68.00,https://www.ufc.com/athlete/john-makdessi,8,Lightweight,18
64447e40ca69df223110ea26,0,31,"5'10""","Dagestan Republic, Russia",Islam Makhachev,70.50,https://www.ufc.com/athlete/islam-makhachev,1,Lightweight,24
64447e43ca69df223110ea27,N/A,N/A,N/A,"Ussr, Russia",Bilyal Makhov,N/A,https://www.ufc.com/athlete/bilyal-makhov,N/A,N/A,N/A
64447e4aca69df223110ea28,0,39,"5'4""","Easton, United States",Zach Makovsky,64.00,https://www.ufc.com/athlete/zach-makovsky,8,Flyweight,19
64447e50ca69df223110ea29,0,N/A,N/A,Kazakhstan,Azat Maksum,N/A,https://www.ufc.com/athlete/azat-maksum,0,Flyweight,0
64447e55ca69df223110ea2a,0,N/A,"6'3""","Sorocaba, Brazil",Fabio Maldonado,N/A,https://www.ufc.com/athlete/fabio-maldonado,9,Light Heavyweight,22
64447e5cca69df223110ea2b,0,31,"5'9""","Stockholm, Sweden",Bea Malecki,74.00,https://www.ufc.com/athlete/bea-malecki,1,"Women's Bantamweight",4
64447e64ca69df223110ea2c,0,N/A,"5'10""",Argentina,Nazareno Malegarie,N/A,https://www.ufc.com/athlete/nazareno-malegarie,5,Lightweight,28
64447e6aca69df223110ea2d,0,27,"5'9""","Sydney, Australia",Jacob Malkoun,73.00,https://www.ufc.com/athlete/jacob-malkoun,2,Middleweight,7
64447e72ca69df223110ea2e,1,31,"6'1""","Cleveland, United States",Mike Malott,73.00,https://www.ufc.com/athlete/mike-malott,1,Welterweight,9
64447e79ca69df223110ea2f,0,N/A,N/A,"Hilo, United States",Troy Mandaloniz,N/A,https://www.ufc.com/athlete/troy-mandaloniz,2,Welterweight,3
64447e84ca69df223110ea30,0,N/A,"6'0""","Jackson, United States",Nate Maness,N/A,https://www.ufc.com/athlete/nate-maness,3,Flyweight,14
64447e8aca69df223110ea31,0,N/A,N/A,N/A,Gary Mangat,N/A,https://www.ufc.com/athlete/gary-mangat,0,Flyweight,0
64447e90ca69df223110ea32,0,N/A,N/A,"Adams, United States",Jon Manley,N/A,https://www.ufc.com/athlete/jon-manley,3,Welterweight,7
64447e95ca69df223110ea33,0,N/A,N/A,"Kalispell, United States",Marnic Mann,N/A,https://www.ufc.com/athlete/marnic-mann,1,"Women's Strawweight",0
64447ea2ca69df223110ea34,0,42,"6'1""","Sacramento, United States",Jimi Manuwa,79.50,https://www.ufc.com/athlete/jimi-manuwa,6,Light Heavyweight,17
64447ea9ca69df223110ea35,N/A,N/A,N/A,Brazil,William Marcario,N/A,https://www.ufc.com/athlete/william-marcario,N/A,N/A,N/A
64447eb1ca69df223110ea36,0,N/A,"6'0""","Rio De Janeiro, Brazil",Cristiano Marcello,N/A,https://www.ufc.com/athlete/cristiano-marcello,6,Lightweight,13
64447eb6ca69df223110ea37,0,N/A,"5'9""","Lima, Peru",Daniel Marcos,N/A,https://www.ufc.com/athlete/daniel-marcos,0,Bantamweight,14
64447ebdca69df223110ea38,0,N/A,N/A,"Limoeira Do Norte, Brazil",Jose Maria,N/A,https://www.ufc.com/athlete/jose-maria,5,Flyweight,33
64447ec4ca69df223110ea39,0,36,"5'8""","Huntington Beach, United States",Enrique Marin,74.00,https://www.ufc.com/athlete/enrique-marin,4,Welterweight,9
64447eccca69df223110ea3a,0,N/A,"6'3""",Brazil,Ronny Markes,N/A,https://www.ufc.com/athlete/ronny-markes,3,Middleweight,14
64447ed3ca69df223110ea3b,0,N/A,N/A,"Oak Lawn, United States",Rory Markham,N/A,https://www.ufc.com/athlete/rory-markham,6,Welterweight,16
64447ed9ca69df223110ea3c,1,37,"5'4""","Baghdad, Iraq",Randa Markos,63.50,https://www.ufc.com/athlete/randa-markos,12,"Women's Strawweight",11
64447ee2ca69df223110ea3d,0,N/A,"5'9""","San Diego, United States",Christina Marks,N/A,https://www.ufc.com/athlete/christina-marks,9,"Women's Flyweight",8
64447ee9ca69df223110ea3e,2,N/A,"6'2""",United States,Nate Marquardt,N/A,https://www.ufc.com/athlete/nate-marquardt,19,Middleweight,38
64447eeeca69df223110ea3f,0,N/A,"6'5""","São Paulo, Brazil",Danilo Marques,N/A,https://www.ufc.com/athlete/danilo-marques,4,Light Heavyweight,11
64447ef5ca69df223110ea40,0,32,"6'2""","Kansas City, United States",Julian Marquez,72.00,https://www.ufc.com/athlete/julian-marquez,4,Middleweight,9
64447efdca69df223110ea41,1,N/A,N/A,"Douglasville, United States",Carmelo Marrero,N/A,https://www.ufc.com/athlete/carmelo-marrero,2,Light Heavyweight,10
64447f05ca69df223110ea42,0,N/A,N/A,Brazil,Cesar Marscucci,N/A,https://www.ufc.com/athlete/cesar-marscucci,0,Lightweight,0
64447f0cca69df223110ea43,0,N/A,N/A,"Torrance, United States",John Marsh,N/A,https://www.ufc.com/athlete/john-marsh,4,Heavyweight,12
64447f11ca69df223110ea44,0,N/A,N/A,"Visalia, United States",Doug Marshall,N/A,https://www.ufc.com/athlete/doug-marshall,2,Light Heavyweight,7
64447f1bca69df223110ea45,0,N/A,N/A,"Franklinville, United States",Eliot Marshall,N/A,https://www.ufc.com/athlete/eliot-marshall,5,Light Heavyweight,11
64447f22ca69df223110ea46,0,24,"5'9""","Brick Township, United States",Francis Marshall,72.00,https://www.ufc.com/athlete/francis-marshall,0,Featherweight,7
64447f2bca69df223110ea47,0,33,"6'0""","Abertillery, United Kingdom",Jack Marshman,73.00,https://www.ufc.com/athlete/jack-marshman,10,Middleweight,23
64447f32ca69df223110ea48,0,29,"5'4""","Denver, United States",Mallory Martin,63.00,https://www.ufc.com/athlete/mallory-martin,5,"Women's Strawweight",7
64447f38ca69df223110ea49,N/A,N/A,N/A,N/A,Justin Martin,N/A,https://www.ufc.com/athlete/justin-martin-0,N/A,N/A,N/A
64447f3fca69df223110ea4a,0,N/A,N/A,United States,Eric Martin,N/A,https://www.ufc.com/athlete/taddeus-laster-3,0,Heavyweight,1
64447f47ca69df223110ea4b,0,N/A,N/A,"Chicago, United States",Terry Martin,N/A,https://www.ufc.com/athlete/terry-martin,4,Middleweight,18
64447f4eca69df223110ea4c,0,33,"6'0""","Palos Heights, United States",Anthony Rocco martin,73.50,https://www.ufc.com/athlete/anthony-rocco-martin,6,Welterweight,17
64447f53ca69df223110ea4d,0,N/A,N/A,N/A,Michal Martinek,N/A,https://www.ufc.com/athlete/michal-martinek,0,Heavyweight,0
64447f5aca69df223110ea4e,0,28,"5'8""","Los Angeles, United States",Jonathan Martinez,70.00,https://www.ufc.com/athlete/jonathan-martinez,4,Bantamweight,17
64447f64ca69df223110ea4f,0,25,"5'2""",Mexico,Melissa Martinez,66.00,https://www.ufc.com/athlete/melissa-martinez,1,"Women's Strawweight",7
64447f6cca69df223110ea50,0,N/A,N/A,"Tucson, United States",Rainy Martinez,N/A,https://www.ufc.com/athlete/terri-martin-0,0,Lightweight,0
64447f73ca69df223110ea51,0,N/A,N/A,United States,Henry Martinez,N/A,https://www.ufc.com/athlete/henry-martinez,3,Lightweight,9
64447f7bca69df223110ea52,0,N/A,N/A,United States,Danny Martinez,N/A,https://www.ufc.com/athlete/danny-martinez,7,Flyweight,18
64447f81ca69df223110ea53,0,31,"5'8""","San Juan, United States",Victor Martinez,70.00,https://www.ufc.com/athlete/victor-martinez,5,Lightweight,13
64447f8aca69df223110ea54,0,26,"5'10""","Houston, United States",Mana Martinez,70.00,https://www.ufc.com/athlete/mana-martinez,4,Bantamweight,10
64447f8fca69df223110ea55,2,36,"5'10""","Tamuning, United States",Roque Martinez,72.00,https://www.ufc.com/athlete/roque-martinez,8,Heavyweight,15
64447f96ca69df223110ea56,0,N/A,"6'0""","Montes Claros, Brazil",Lucas Martins,N/A,https://www.ufc.com/athlete/lucas-martins,3,Featherweight,16
64447f9dca69df223110ea57,0,40,"5'9""","Manaus, Brazil",Adriano Martins,72.00,https://www.ufc.com/athlete/adriano-martins,9,Lightweight,28
64447fa5ca69df223110ea58,0,N/A,"5'11""","Fairbanks, United States",Bristol Marunde,N/A,https://www.ufc.com/athlete/bristol-marunde,9,Welterweight,12
64447facca69df223110ea59,N/A,N/A,N/A,N/A,Kazuma Maruyama,N/A,https://www.ufc.com/athlete/kazuma-maruyama,N/A,N/A,N/A
64447fb4ca69df223110ea5a,0,N/A,N/A,United States,Mike Massenzio,N/A,https://www.ufc.com/athlete/mike-massenzio,7,Middleweight,13
64447fbcca69df223110ea5b,0,N/A,"5'5""","Fond Du Lac, United States",Tiffany Masters,N/A,https://www.ufc.com/athlete/tiffany-masters,1,"Women's Strawweight",2
64447fc2ca69df223110ea5c,0,38,"5'11""","Miami, United States",Jorge Masvidal,74.00,https://www.ufc.com/athlete/jorge-masvidal,17,Welterweight,35
64447fc7ca69df223110ea5d,N/A,N/A,N/A,N/A,Darius Mata-varona,N/A,https://www.ufc.com/athlete/darius-mata-varona,N/A,N/A,N/A
64447fccca69df223110ea5e,0,N/A,N/A,American Samoa,Al Matavao,N/A,https://www.ufc.com/athlete/al-matavao,1,Light Heavyweight,0
64447fd3ca69df223110ea5f,N/A,N/A,N/A,N/A,Michal Materla,N/A,https://www.ufc.com/athlete/michal-materla,N/A,N/A,N/A
64447fd8ca69df223110ea60,0,N/A,"5'5""",United States,Tateki Matsuda,N/A,https://www.ufc.com/athlete/tateki-matsuda,7,Flyweight,10
64447fdfca69df223110ea61,0,N/A,N/A,N/A,Koyomi Matsushima,N/A,https://www.ufc.com/athlete/koyomi-matsushima,1,Featherweight,1
64447fe5ca69df223110ea62,0,28,"5'11""","Preston, Australia",Jake Matthews,73.00,https://www.ufc.com/athlete/jake-matthews,6,Welterweight,18
64447fedca69df223110ea63,0,N/A,N/A,"Fall River, United States",Connor Matthews,N/A,https://www.ufc.com/athlete/connor-matthews,1,Featherweight,0
64447ff4ca69df223110ea64,0,N/A,N/A,"Garden Grove, United States",John Matua,N/A,https://www.ufc.com/athlete/john-matua,0,,0
64447ffbca69df223110ea65,0,N/A,N/A,United States,Francesco Maturi,N/A,https://www.ufc.com/athlete/taddeus-laster-0,0,,0
64448000ca69df223110ea66,0,N/A,N/A,Russia,Vladimir Matyushenko,N/A,https://www.ufc.com/athlete/vladimir-matyushenko,7,Light Heavyweight,26
64448006ca69df223110ea67,0,25,"5'3""","Jefferson City, United States",Miranda Maverick,65.50,https://www.ufc.com/athlete/miranda-maverick,4,"Women's Flyweight",13
6444800bca69df223110ea68,0,25,"6'0""","Bend, United States",Nick Maximov,76.00,https://www.ufc.com/athlete/nick-maximov,2,Middleweight,8
64448015ca69df223110ea69,0,N/A,"6'8""","Santa Clara, United States",Jack May,N/A,https://www.ufc.com/athlete/jack-may,2,Heavyweight,7
6444801aca69df223110ea6a,0,31,"6'6""","Louisville, United States","Don'tale Mayes",81.00,https://www.ufc.com/athlete/dontale-mayes,5,Heavyweight,9
64448026ca69df223110ea6b,1,43,"5'9""","Phoenix, United States",Gray Maynard,70.00,https://www.ufc.com/athlete/gray-maynard,8,Featherweight,14
6444802dca69df223110ea6c,0,34,"5'6""","Anchorage, United States",Gina Mazany,68.50,https://www.ufc.com/athlete/gina-mazany,6,"Women's Flyweight",7
64448034ca69df223110ea6d,0,25,"5'7""","Medellin, Colombia",Sabina Mazo,70.00,https://www.ufc.com/athlete/sabina-mazo,4,"Women's Flyweight",9
6444803aca69df223110ea6e,0,N/A,N/A,"Fairbanks, United States",Scott Mcafee,N/A,https://www.ufc.com/athlete/scott-mcafee,0,Lightweight,6
64448041ca69df223110ea6f,0,36,"6'1""","Webster City, United States",Michael Mcbride,75.00,https://www.ufc.com/athlete/michael-mcbride,3,Lightweight,8
64448046ca69df223110ea70,1,38,"5'5""","Newport Beach, United States",Ian Mccall,N/A,https://www.ufc.com/athlete/ian-mccall,5,Flyweight,13
6444804cca69df223110ea71,0,32,"5'4""","England, United Kingdom",Molly Mccann,62.00,https://www.ufc.com/athlete/molly-mccann,5,"Women's Flyweight",13
64448055ca69df223110ea72,0,N/A,N/A,"Miami, United States",Charles Mccarthy,N/A,https://www.ufc.com/athlete/charles-mccarthy,5,Middleweight,10
6444805bca69df223110ea73,0,N/A,N/A,"Indianapolis, United States",Sean Mccorkle,N/A,https://www.ufc.com/athlete/sean-mccorkle,2,Heavyweight,10
64448064ca69df223110ea74,0,N/A,N/A,"Schweinfurt Army Garrison, United States",Kris Mccray,N/A,https://www.ufc.com/athlete/kris-mccray,3,Welterweight,6
6444806bca69df223110ea75,0,36,"6'4""","Ithaca, United States",Tamdan Mccrory,78.00,https://www.ufc.com/athlete/tamdan-mccrory,5,Middleweight,14
64448071ca69df223110ea76,2,N/A,N/A,"Washington, United States",Justin Mccully,N/A,https://www.ufc.com/athlete/justin-mccully,5,Heavyweight,9
64448078ca69df223110ea77,0,N/A,"6'3""","Childress, United States",Bubba Mcdaniel,N/A,https://www.ufc.com/athlete/bubba-mcdaniel,8,Middleweight,21
6444807eca69df223110ea78,0,32,"5'9""","Modesto, United States",Michael Mcdonald,70.00,https://www.ufc.com/athlete/michael-mcdonald,4,Bantamweight,17
64448082ca69df223110ea79,0,N/A,N/A,"Ames, United States",Drew Mcfedries,N/A,https://www.ufc.com/athlete/drew-mcfedries,6,Middleweight,8
6444808aca69df223110ea7a,0,N/A,N/A,"Bismarck, United States",Gan Mcgee,N/A,https://www.ufc.com/athlete/gan-mcgee,2,Heavyweight,12
64448090ca69df223110ea7b,0,38,"5'11""","Ogden, United States",Court Mcgee,75.50,https://www.ufc.com/athlete/court-mcgee,11,Welterweight,22
64448098ca69df223110ea7c,1,N/A,N/A,"Edmonton, Canada",Ryan Mcgilivray,N/A,https://www.ufc.com/athlete/ryan-mcgilivray,5,Welterweight,11
6444809fca69df223110ea7d,0,N/A,N/A,United States,Jack Mcglaughlin,N/A,https://www.ufc.com/athlete/taddeus-laster-1,0,,0
644480a5ca69df223110ea7e,0,34,"5'9""","Dublin, Ireland",Conor Mcgregor,74.00,https://www.ufc.com/athlete/conor-mcgregor,6,Lightweight,22
644480acca69df223110ea7f,N/A,N/A,N/A,N/A,Andrew Mcinnes,N/A,https://www.ufc.com/athlete/andrew-mcinnes,N/A,N/A,N/A
644480b4ca69df223110ea80,2,N/A,N/A,United States,Antonio Mckee,N/A,https://www.ufc.com/athlete/antonio-mckee,4,Lightweight,25
644480bbca69df223110ea81,0,N/A,"6'6""","Ballymena, Ireland",Rhys Mckee,N/A,https://www.ufc.com/athlete/rhys-mckee,4,Welterweight,10
644480c5ca69df223110ea82,0,23,"5'3""","Wales, United Kingdom",Cory Mckenna,58.50,https://www.ufc.com/athlete/cory-mckenna,2,"Women's Strawweight",8
644480ccca69df223110ea83,0,N/A,N/A,"Santa Clara, United States",Tim Mckenzie,N/A,https://www.ufc.com/athlete/tim-mckenzie,6,Middleweight,12
644480d3ca69df223110ea84,0,N/A,"6'0""","Cordova, United States",Cody Mckenzie,N/A,https://www.ufc.com/athlete/cody-mckenzie,4,Lightweight,14
644480d9ca69df223110ea85,0,28,"5'10""",United States,Terrance Mckinney,73.50,https://www.ufc.com/athlete/terrance-mckinney,5,Lightweight,13
644480ddca69df223110ea86,0,41,"6'1""",South Africa,Garreth Mclellan,72.00,https://www.ufc.com/athlete/garreth-mclellan,6,Middleweight,13
644480e4ca69df223110ea87,0,42,"5'6""","Takoma Park, United States",Sara Mcmann,66.00,https://www.ufc.com/athlete/sara-mcmann,6,"Women's Bantamweight",13
644480eaca69df223110ea88,0,N/A,N/A,"London, United Kingdom",James Mcsweeney,N/A,https://www.ufc.com/athlete/james-mcsweeney,7,Light Heavyweight,13
644480f2ca69df223110ea89,1,38,"6'2""","Wilburton, United States",Tim Means,75.00,https://www.ufc.com/athlete/tim-means,14,Welterweight,32
644480f7ca69df223110ea8a,0,35,"5'10""","Makaha, United States",Yancy Medeiros,75.50,https://www.ufc.com/athlete/yancy-medeiros,8,Lightweight,15
644480feca69df223110ea8b,0,N/A,N/A,"Natal, Brazil",Anistavio Medeiros,N/A,https://www.ufc.com/athlete/andzhela-khill-1,8,Featherweight,15
64448102ca69df223110ea8c,0,29,"6'1""","Novi Sad, Serbia",Uroš Medić,71.00,https://www.ufc.com/athlete/uros-medic,1,Lightweight,8
64448107ca69df223110ea8d,0,N/A,N/A,"Santa Ana, United States",Todd Medina,N/A,https://www.ufc.com/athlete/kodi-makkenzi-1,0,,0
6444810dca69df223110ea8e,1,34,"5'11""","Trondheim, Norway",Emil Meek,74.50,https://www.ufc.com/athlete/emil-meek,5,Welterweight,9
64448113ca69df223110ea8f,0,28,"6'3""","Gainesville, United States",Alton Meeks,N/A,https://www.ufc.com/athlete/alton-meeks,0,Heavyweight,3
64448117ca69df223110ea90,0,35,"6'1""","Racine, United States",Gerald Meerschaert,77.50,https://www.ufc.com/athlete/gerald-meerschaert,16,Middleweight,35
6444811fca69df223110ea91,0,N/A,"6'1""","Lethbridge, Canada",Jordan Mein,N/A,https://www.ufc.com/athlete/jordan-mein,12,Welterweight,30
64448125ca69df223110ea92,0,N/A,"6'0""","Houston, United States",Brian Melancon,N/A,https://www.ufc.com/athlete/brian-melancon,3,Welterweight,7
6444812eca69df223110ea93,0,40,"5'9""","Santa Ana, United States",Gilbert Melendez,73.00,https://www.ufc.com/athlete/gilbert-melendez,8,Lightweight,22
64448136ca69df223110ea94,0,N/A,N/A,"Bountiful, United States",Brandon Melendez,N/A,https://www.ufc.com/athlete/brandon-melendez,5,Lightweight,11
6444813dca69df223110ea95,0,N/A,N/A,United States,Marcello Mello,N/A,https://www.ufc.com/athlete/taddeus-laster-2,0,Lightweight,0
64448146ca69df223110ea96,0,34,"5'5""","Taboao Da Serra, Brazil",Vanessa Melo,65.00,https://www.ufc.com/athlete/vanessa-melo,8,"Women's Bantamweight",11
6444814dca69df223110ea97,0,N/A,N/A,United States,Antonio Mendes,N/A,https://www.ufc.com/athlete/antonio-mendes,4,Light Heavyweight,14
64448152ca69df223110ea98,0,37,"5'6""","Hanford, United States",Chad Mendes,66.00,https://www.ufc.com/athlete/chad-mendes,5,Featherweight,18
64448157ca69df223110ea99,0,N/A,"5'5""","Rio De Janeiro, Brazil",Augusto Mendes,N/A,https://www.ufc.com/athlete/augusto-mendes,2,Bantamweight,6
6444815cca69df223110ea9a,0,N/A,N/A,"Van Nuys, United States",Eddie Mendez,N/A,https://www.ufc.com/athlete/eddie-mendez,0,Middleweight,0
64448162ca69df223110ea9b,0,24,"5'6""","Pindaré Mirim, Brazil",Mateus Mendonça,71.50,https://www.ufc.com/athlete/mateus-mendonca,1,Bantamweight,10
64448169ca69df223110ea9c,0,N/A,"5'8""","Salford, United Kingdom",Pietro Menga,N/A,https://www.ufc.com/athlete/pietro-menga,0,Flyweight,13
64448171ca69df223110ea9d,1,35,"6'0""","Los Angeles, United States",Alonzo Menifield,76.00,https://www.ufc.com/athlete/alonzo-menifield,3,Light Heavyweight,13
64448179ca69df223110ea9e,0,N/A,N/A,United States,Ivan Menjivar,N/A,https://www.ufc.com/athlete/ivan-menjivar,12,Featherweight,25
6444817dca69df223110ea9f,1,N/A,N/A,"Forest Lake, United States",Dave Menne,N/A,https://www.ufc.com/athlete/darrik-minner-2,6,Welterweight,35
64448183ca69df223110eaa0,0,N/A,"6'1""",United States,Joe Merritt,N/A,https://www.ufc.com/athlete/joe-merritt,1,Welterweight,7
6444818aca69df223110eaa1,0,35,"6'3""","Québec City, Canada",Jonathan Meunier,75.00,https://www.ufc.com/athlete/jonathan-meunier,1,Welterweight,8
64448192ca69df223110eaa2,0,N/A,"6'2""","Santa Ana, United States",Yaotzin Meza,N/A,https://www.ufc.com/athlete/yaotzin-meza,11,Featherweight,21
64448199ca69df223110eaa3,6,N/A,N/A,"Dallas, United States",Guy Mezger,N/A,https://www.ufc.com/athlete/guy-mezger,13,Middleweight,44
644481a0ca69df223110eaa4,0,34,"6'0""","Athens, Greece",Andreas Michailidis,76.00,https://www.ufc.com/athlete/andreas-michailidis,6,Welterweight,13
644481a7ca69df223110eaa5,0,N/A,"6'0""",United States,David Michaud,N/A,https://www.ufc.com/athlete/david-michaud,1,Lightweight,8
644481aeca69df223110eaa6,0,N/A,N/A,"Nice, France",Christophe Midoux,N/A,https://www.ufc.com/athlete/christophe-midoux,5,Heavyweight,9
644481b5ca69df223110eaa7,0,N/A,N/A,United States,Keith Mielke,N/A,https://www.ufc.com/athlete/keith-mielke,0,,0
644481bbca69df223110eaa8,0,42,"5'11""","Odzaci, Serbia",Bojan Mihajlovic,73.00,https://www.ufc.com/athlete/bojan-mihajlovic,5,Heavyweight,10
644481c2ca69df223110eaa9,0,N/A,N/A,"Lincoln, United States",Billy Miles,N/A,https://www.ufc.com/athlete/billy-miles,2,Welterweight,2
644481c9ca69df223110eaaa,2,N/A,N/A,"Davenport, United States",Pat Miletich,N/A,https://www.ufc.com/athlete/pat-miletich,5,Middleweight,27
644481cfca69df223110eaab,0,N/A,"6'4""","Los Angeles, United States",Curtis Millender,N/A,https://www.ufc.com/athlete/curtis-millender,5,Welterweight,17
644481d7ca69df223110eaac,0,38,"6'1""","Augusta, United States",Cole Miller,74.00,https://www.ufc.com/athlete/cole-miller,11,Featherweight,21
644481dcca69df223110eaad,0,N/A,N/A,"Salt Lake City, United States",Phillip Miller,N/A,https://www.ufc.com/athlete/phillip-miller,0,Middleweight,15
644481e3ca69df223110eaae,0,N/A,N/A,"Atlanta, United States",Jason Miller,N/A,https://www.ufc.com/athlete/jason-miller,10,Welterweight,24
644481eaca69df223110eaaf,0,39,"5'8""","Newton, United States",Jim Miller,71.00,https://www.ufc.com/athlete/jim-miller,17,Lightweight,35
644481efca69df223110eab0,0,N/A,"6'2""",United States,Dan Miller,N/A,https://www.ufc.com/athlete/dan-miller,8,Middleweight,14
644481f4ca69df223110eab1,0,26,"5'7""","San Diego, United States",Juliana Miller,66.00,https://www.ufc.com/athlete/juliana-miller,2,"Women's Flyweight",4
644481faca69df223110eab2,0,N/A,"6'0""","Plainfield, United States",Mo Miller,N/A,https://www.ufc.com/athlete/mo-miller,0,Bantamweight,1
64448205ca69df223110eab3,0,N/A,N/A,"Gloucester, United Kingdom",Che Mills,N/A,https://www.ufc.com/athlete/che-mills,6,Welterweight,15
6444820eca69df223110eab4,0,35,"6'3""","Prince Frederick, United States",Adam Milstead,76.00,https://www.ufc.com/athlete/adam-milstead,3,Light Heavyweight,8
64448215ca69df223110eab5,0,40,"6'0""","Campina Grande, Brazil",Alberto Mina,77.50,https://www.ufc.com/athlete/alberto-mina,1,Welterweight,13
6444821aca69df223110eab6,0,N/A,N/A,"Fuyang, China",Zhang Mingyang,N/A,https://www.ufc.com/athlete/zhang-mingyang,0,Light Heavyweight,1
64448222ca69df223110eab7,0,32,"5'7""","Auburn, United States",Darrick Minner,69.50,https://www.ufc.com/athlete/darrick-minner,14,Featherweight,26
64448228ca69df223110eab8,0,N/A,N/A,United States,Ikuhisa Minowa,N/A,https://www.ufc.com/athlete/ikuhisa-minowa,0,Middleweight,0
6444822bca69df223110eab9,0,29,"5'10""","Urbana, United States",Carlton Minus,75.00,https://www.ufc.com/athlete/carlton-minus,3,Welterweight,10
64448231ca69df223110eaba,0,40,"6'5""","Euclid, United States",Stipe Miocic,80.00,https://www.ufc.com/athlete/stipe-miocic,4,Heavyweight,20
64448238ca69df223110eabb,0,N/A,"6'7""","Las Vegas, United States",Frank Mir,N/A,https://www.ufc.com/athlete/frank-mir,11,Heavyweight,18
64448241ca69df223110eabc,0,N/A,N/A,"Rio De Janeiro, Brazil",Mario Miranda,N/A,https://www.ufc.com/athlete/mario-miranda,3,Middleweight,12
6444824dca69df223110eabd,0,43,"6'1""",Brazil,Vitor Miranda,77.00,https://www.ufc.com/athlete/vitor-miranda,7,Middleweight,13
64448253ca69df223110eabe,0,32,"5'11""","Telêmaco Borba, Brazil",Gabriel Miranda,71.00,https://www.ufc.com/athlete/gabriel-miranda,6,Lightweight,16
6444825aca69df223110eabf,0,N/A,N/A,Japan,Kazuo Misaki,N/A,https://www.ufc.com/athlete/kazuo-misaki,0,Welterweight,0
64448261ca69df223110eac0,0,N/A,N/A,"Hilo, United States",Toby Misech,N/A,https://www.ufc.com/athlete/toby-misech,5,Featherweight,10
64448268ca69df223110eac1,2,N/A,N/A,"Hyogo Prefecture, Japan",Dokonjonosuke Mishima,N/A,https://www.ufc.com/athlete/dokonjonosuke-mishima,6,Lightweight,17
6444826eca69df223110eac2,0,N/A,N/A,"Anchorage, United States",Maurice Mitchell,N/A,https://www.ufc.com/athlete/maurice-mitchell,2,Featherweight,11
